Date,District,Max Temperature (°C),Min Temperature (°C),Avg Temperature (°C),Rainfall (mm),Humidity (%),Wind Speed (km/h),Weather Condition
2023-10-11,Khammam,40.9,27.9,34.4,16.4,52.4,14.8,Partly Cloudy
2023-10-11,Adilabad,29.1,15.8,22.4,0.0,48.5,12.6,Cloudy
2023-10-11,Mahabubnagar,40.8,22.1,31.4,0.0,72.9,13.1,Rainy
2023-10-11,Nalgonda,31.6,28.0,29.8,0.0,78.8,10.5,Partly Cloudy
2023-10-11,Medak,34.9,17.0,26.0,0.0,50.2,12.3,Partly Cloudy
2023-10-11,Siddipet,34.8,21.0,27.9,0.0,83.3,5.6,Partly Cloudy
2023-10-12,Hyderabad,28.8,16.7,22.8,0.0,65.6,10.7,Rainy
2023-10-12,Warangal,38.7,22.6,30.6,0.0,72.4,4.5,Cloudy
2023-10-12,Nizamabad,35.2,18.8,27.0,0.0,81.2,2.8,Partly Cloudy
2023-10-12,Karimnagar,39.1,15.7,27.4,39.5,53.4,2.3,Cloudy
2023-10-12,Khammam,36.4,15.9,26.1,0.0,66.7,11.3,Rainy
2023-10-12,Adilabad,32.9,24.6,28.7,0.0,62.5,7.5,Sunny
2023-10-12,Mahabubnagar,30.7,25.6,28.2,0.0,51.9,13.0,Cloudy
2023-10-12,Nalgonda,41.8,21.3,31.5,0.0,44.2,5.3,Rainy
2023-10-12,Medak,31.8,19.7,25.8,0.0,71.9,12.2,Sunny
2023-10-12,Siddipet,36.4,23.8,30.1,0.0,45.1,11.9,Rainy
2023-10-13,Hyderabad,30.8,24.5,27.7,0.0,70.6,10.0,Partly Cloudy
2023-10-13,Warangal,41.1,22.6,31.9,61.5,41.4,5.1,Partly Cloudy
2023-10-13,Nizamabad,30.4,25.6,28.0,37.7,79.4,7.9,Partly Cloudy
2023-10-13,Karimnagar,40.2,20.7,30.5,0.0,48.7,14.4,Cloudy
2023-10-13,Khammam,37.4,16.6,27.0,0.0,41.1,9.1,Rainy
2023-10-13,Adilabad,28.5,16.7,22.6,0.0,65.4,9.6,Sunny
2023-10-13,Mahabubnagar,32.6,26.8,29.7,0.0,88.8,13.7,Cloudy
2023-10-13,Nalgonda,30.3,20.3,25.3,0.0,49.0,13.0,Sunny
2023-10-13,Medak,41.8,18.5,30.2,0.0,76.6,5.3,Cloudy
2023-10-13,Siddipet,34.8,15.6,25.2,117.2,63.9,6.0,Sunny
2023-10-14,Hyderabad,30.6,22.7,26.6,0.0,44.8,5.3,Rainy
2023-10-14,Warangal,33.3,18.4,25.9,0.0,86.5,8.2,Partly Cloudy
2023-10-14,Nizamabad,36.2,26.5,31.4,0.0,75.8,5.5,Cloudy
2023-10-14,Karimnagar,34.9,19.7,27.3,0.0,52.8,3.7,Cloudy
2023-10-14,Khammam,37.9,21.4,29.6,0.0,78.8,7.3,Cloudy
2023-10-14,Adilabad,29.7,21.6,25.6,94.1,56.2,9.1,Sunny
2023-10-14,Mahabubnagar,30.2,16.2,23.2,0.0,52.9,5.3,Cloudy
2023-10-14,Nalgonda,39.3,25.7,32.5,41.4,72.0,10.9,Rainy
2023-10-14,Medak,32.1,21.8,26.9,0.0,53.1,3.3,Sunny
2023-10-14,Siddipet,29.8,22.1,26.0,41.6,57.2,6.3,Sunny
2023-10-15,Hyderabad,34.0,26.7,30.3,0.0,74.3,4.1,Partly Cloudy
2023-10-15,Warangal,32.5,19.0,25.7,95.0,42.8,6.8,Partly Cloudy
2023-10-15,Nizamabad,41.9,20.0,30.9,107.8,76.6,10.4,Sunny
2023-10-15,Karimnagar,39.6,24.0,31.8,0.0,57.9,14.0,Sunny
2023-10-15,Khammam,31.6,17.1,24.3,0.0,66.4,10.1,Partly Cloudy
2023-10-15,Adilabad,39.0,19.2,29.1,0.0,57.3,7.3,Cloudy
2023-10-15,Mahabubnagar,38.4,18.8,28.6,0.0,77.6,4.0,Cloudy
2023-10-15,Nalgonda,38.5,17.6,28.1,0.0,81.0,5.8,Rainy
2023-10-15,Medak,28.5,23.8,26.2,0.0,53.9,7.8,Partly Cloudy
2023-10-15,Siddipet,40.0,27.6,33.8,0.0,76.0,10.3,Sunny
2023-10-16,Hyderabad,41.1,22.8,32.0,0.0,47.8,10.4,Rainy
2023-10-16,Warangal,38.6,27.4,33.0,0.0,44.4,5.3,Partly Cloudy
2023-10-16,Nizamabad,41.1,22.4,31.8,0.0,50.1,3.0,Rainy
2023-10-16,Karimnagar,33.4,20.7,27.0,8.5,72.4,4.5,Partly Cloudy
2023-10-16,Khammam,36.6,22.5,29.5,0.0,68.2,2.8,Cloudy
2023-10-16,Adilabad,33.1,27.1,30.1,0.0,68.2,14.2,Partly Cloudy
2023-10-16,Mahabubnagar,32.6,22.1,27.4,60.4,53.0,9.6,Rainy
2023-10-16,Nalgonda,37.3,18.1,27.7,0.0,49.0,11.2,Cloudy
2023-10-16,Medak,31.1,18.4,24.8,95.2,55.7,6.6,Cloudy
2023-10-16,Siddipet,29.1,17.9,23.5,0.0,55.3,13.4,Cloudy
2023-10-17,Hyderabad,41.8,17.5,29.7,0.0,55.6,6.8,Partly Cloudy
2023-10-17,Warangal,34.3,22.9,28.6,0.0,55.1,6.9,Cloudy
2023-10-17,Nizamabad,31.1,27.7,29.4,0.0,64.0,11.7,Partly Cloudy
2023-10-17,Karimnagar,36.3,20.9,28.6,0.0,65.5,11.4,Sunny
2023-10-17,Khammam,33.3,18.3,25.8,0.0,73.5,5.1,Sunny
2023-10-17,Adilabad,36.5,17.5,27.0,0.0,69.5,2.6,Sunny
2023-10-17,Mahabubnagar,36.1,20.4,28.2,100.2,43.7,12.7,Rainy
2023-10-17,Nalgonda,39.3,23.9,31.6,0.0,85.4,12.7,Cloudy
2023-10-17,Medak,28.6,17.7,23.1,0.0,65.7,4.2,Cloudy
2023-10-17,Siddipet,41.0,16.7,28.8,0.0,78.6,10.0,Partly Cloudy
2023-10-18,Hyderabad,31.4,24.0,27.7,0.0,48.8,6.8,Rainy
2023-10-18,Warangal,36.9,25.2,31.1,0.0,83.6,9.4,Rainy
2023-10-18,Nizamabad,30.5,22.9,26.7,0.0,44.5,5.9,Rainy
2023-10-18,Karimnagar,35.0,27.5,31.3,0.0,55.9,9.3,Cloudy
2023-10-18,Khammam,35.1,15.9,25.5,0.0,65.3,7.2,Sunny
2023-10-18,Adilabad,40.6,15.2,27.9,18.1,50.1,2.5,Partly Cloudy
2023-10-18,Mahabubnagar,39.9,18.7,29.3,25.8,74.8,6.6,Cloudy
2023-10-18,Nalgonda,39.4,25.0,32.2,0.0,54.9,11.8,Partly Cloudy
2023-10-18,Medak,39.6,23.4,31.5,0.0,75.9,9.2,Rainy
2023-10-18,Siddipet,37.7,22.5,30.1,0.0,45.0,9.7,Partly Cloudy
2023-10-19,Hyderabad,36.7,15.4,26.1,0.0,68.3,2.8,Partly Cloudy
2023-10-19,Warangal,33.2,20.4,26.8,0.0,42.9,13.0,Cloudy
2023-10-19,Nizamabad,41.5,17.7,29.6,113.4,65.4,6.8,Cloudy
2023-10-19,Karimnagar,31.4,16.5,24.0,0.0,82.6,9.3,Sunny
2023-10-19,Khammam,29.3,18.4,23.8,0.0,41.7,4.4,Sunny
2023-10-19,Adilabad,33.2,21.2,27.2,0.0,78.8,15.0,Cloudy
2023-10-19,Mahabubnagar,41.5,26.0,33.8,0.0,71.4,13.1,Cloudy
2023-10-19,Nalgonda,38.2,26.1,32.2,0.0,56.1,2.0,Partly Cloudy
2023-10-19,Medak,40.7,16.0,28.4,0.0,69.1,11.6,Partly Cloudy
2023-10-19,Siddipet,39.1,15.8,27.5,0.0,69.5,10.1,Partly Cloudy
2023-10-20,Hyderabad,31.9,20.8,26.3,0.0,51.8,11.6,Sunny
2023-10-20,Warangal,39.2,21.5,30.3,0.0,80.2,8.1,Rainy
2023-10-20,Nizamabad,39.2,19.8,29.5,0.0,65.1,7.7,Rainy
2023-10-20,Karimnagar,39.3,15.4,27.3,0.0,85.5,6.7,Cloudy
2023-10-20,Khammam,34.3,22.8,28.5,0.0,66.5,4.8,Sunny
2023-10-20,Adilabad,30.0,26.9,28.4,0.0,80.7,12.9,Partly Cloudy
2023-10-20,Mahabubnagar,36.1,24.6,30.3,0.0,84.8,5.3,Cloudy
2023-10-20,Nalgonda,33.7,17.2,25.5,0.0,86.6,10.5,Rainy
2023-10-20,Medak,28.1,24.3,26.2,0.0,45.4,7.5,Rainy
2023-10-20,Siddipet,30.4,26.9,28.6,0.0,87.8,5.7,Partly Cloudy
2023-10-21,Hyderabad,31.7,17.1,24.4,0.0,79.4,2.2,Sunny
2023-10-21,Warangal,41.3,17.7,29.5,0.0,85.8,12.4,Sunny
2023-10-21,Nizamabad,35.1,23.5,29.3,51.1,87.5,3.8,Sunny
2023-10-21,Karimnagar,41.0,16.9,29.0,0.0,87.7,13.8,Rainy
2023-10-21,Khammam,28.9,17.4,23.2,0.0,54.6,5.1,Partly Cloudy
2023-10-21,Adilabad,37.8,26.3,32.0,0.0,49.0,13.5,Sunny
2023-10-21,Mahabubnagar,40.3,27.7,34.0,91.1,82.7,13.1,Partly Cloudy
2023-10-21,Nalgonda,36.6,17.0,26.8,67.1,69.8,10.8,Sunny
2023-10-21,Medak,38.2,22.3,30.2,80.6,53.0,12.3,Sunny
2023-10-21,Siddipet,31.0,21.4,26.2,0.0,44.3,13.0,Sunny
2023-10-22,Hyderabad,33.1,26.3,29.7,0.0,72.4,12.1,Partly Cloudy
2023-10-22,Warangal,34.7,16.1,25.4,0.0,62.3,10.4,Rainy
2023-10-22,Nizamabad,33.5,17.6,25.5,0.0,71.9,12.8,Sunny
2023-10-22,Karimnagar,28.7,20.0,24.3,0.0,83.9,10.1,Sunny
2023-10-22,Khammam,41.1,18.9,30.0,0.0,56.5,9.7,Rainy
2023-10-22,Adilabad,40.0,24.3,32.2,0.0,78.7,9.2,Sunny
2023-10-22,Mahabubnagar,35.6,20.3,27.9,14.9,51.9,11.8,Cloudy
2023-10-22,Nalgonda,32.8,24.2,28.5,90.3,56.4,3.8,Partly Cloudy
2023-10-22,Medak,28.2,27.8,28.0,0.0,87.6,9.5,Sunny
2023-10-22,Siddipet,41.5,25.6,33.5,0.0,79.0,9.4,Sunny
2023-10-23,Hyderabad,29.0,18.2,23.6,0.0,77.7,5.5,Rainy
2023-10-23,Warangal,30.5,21.9,26.2,102.1,49.8,3.0,Partly Cloudy
2023-10-23,Nizamabad,28.4,25.5,26.9,0.0,57.0,5.8,Sunny
2023-10-23,Karimnagar,36.6,25.3,31.0,0.0,69.1,5.7,Cloudy
2023-10-23,Khammam,35.1,19.1,27.1,0.0,63.3,8.8,Sunny
2023-10-23,Adilabad,35.3,16.6,26.0,0.0,78.9,9.3,Cloudy
2023-10-23,Mahabubnagar,30.3,22.7,26.5,119.1,52.4,9.3,Rainy
2023-10-23,Nalgonda,32.0,21.1,26.6,0.0,82.4,12.0,Sunny
2023-10-23,Medak,36.9,19.0,28.0,0.0,60.3,12.2,Cloudy
2023-10-23,Siddipet,28.8,16.2,22.5,0.0,55.8,13.0,Rainy
2023-10-24,Hyderabad,39.0,16.6,27.8,0.0,49.7,8.4,Cloudy
2023-10-24,Warangal,32.0,21.8,26.9,0.0,61.5,5.8,Rainy
2023-10-24,Nizamabad,34.7,15.4,25.0,0.0,78.5,11.4,Partly Cloudy
2023-10-24,Karimnagar,29.9,17.8,23.8,79.2,67.9,8.3,Rainy
2023-10-24,Khammam,31.0,17.9,24.4,0.0,46.8,4.5,Sunny
2023-10-24,Adilabad,39.0,16.6,27.8,0.0,89.8,7.2,Cloudy
2023-10-24,Mahabubnagar,31.1,19.0,25.1,0.0,68.4,9.6,Sunny
2023-10-24,Nalgonda,37.2,15.0,26.1,12.1,60.1,13.5,Cloudy
2023-10-24,Medak,31.1,21.7,26.4,0.0,78.7,14.1,Rainy
2023-10-24,Siddipet,32.6,18.3,25.5,0.0,60.3,2.4,Sunny
2023-10-25,Hyderabad,36.8,22.8,29.8,0.0,41.5,7.5,Rainy
2023-10-25,Warangal,34.9,23.1,29.0,0.0,65.1,7.0,Sunny
2023-10-25,Nizamabad,41.3,15.8,28.5,0.0,69.7,3.6,Rainy
2023-10-25,Karimnagar,28.3,24.9,26.6,0.0,88.3,9.3,Partly Cloudy
2023-10-25,Khammam,38.0,25.2,31.6,7.2,66.2,13.5,Rainy
2023-10-25,Adilabad,34.8,18.2,26.5,0.0,80.8,11.8,Rainy
2023-10-25,Mahabubnagar,28.4,21.9,25.1,0.0,86.5,14.1,Partly Cloudy
2023-10-25,Nalgonda,41.6,22.1,31.9,0.0,63.9,12.5,Partly Cloudy
2023-10-25,Medak,29.6,16.9,23.3,71.1,47.6,12.9,Cloudy
2023-10-25,Siddipet,32.8,21.6,27.2,60.0,58.0,8.8,Partly Cloudy
2023-10-26,Hyderabad,39.9,22.5,31.2,0.0,63.5,11.0,Sunny
2023-10-26,Warangal,34.0,24.1,29.1,0.0,43.8,13.6,Cloudy
2023-10-26,Nizamabad,29.2,17.9,23.6,0.0,80.9,4.7,Sunny
2023-10-26,Karimnagar,40.2,16.4,28.3,0.0,83.2,10.9,Sunny
2023-10-26,Khammam,40.4,16.8,28.6,0.0,40.7,6.3,Cloudy
2023-10-26,Adilabad,31.7,21.0,26.4,0.0,84.0,12.5,Rainy
2023-10-26,Mahabubnagar,33.5,16.9,25.2,0.0,81.3,11.9,Cloudy
2023-10-26,Nalgonda,33.0,20.4,26.7,25.5,42.0,9.0,Cloudy
2023-10-26,Medak,30.9,24.9,27.9,0.0,43.0,14.1,Cloudy
2023-10-26,Siddipet,39.1,21.9,30.5,0.0,77.0,8.8,Sunny
2023-10-27,Hyderabad,28.2,27.5,27.9,0.0,89.8,4.6,Rainy
2023-10-27,Warangal,39.1,16.3,27.7,0.0,87.3,2.3,Partly Cloudy
2023-10-27,Nizamabad,37.7,19.9,28.8,0.0,67.8,10.2,Rainy
2023-10-27,Karimnagar,34.0,19.1,26.6,103.5,57.5,10.1,Sunny
2023-10-27,Khammam,37.2,26.9,32.1,0.0,68.9,2.8,Partly Cloudy
2023-10-27,Adilabad,41.8,17.0,29.4,0.0,51.4,11.8,Sunny
2023-10-27,Mahabubnagar,37.0,22.2,29.6,0.0,50.7,14.6,Rainy
2023-10-27,Nalgonda,30.7,19.6,25.2,111.1,59.2,4.0,Partly Cloudy
2023-10-27,Medak,34.3,24.1,29.2,49.4,71.2,11.6,Rainy
2023-10-27,Siddipet,33.8,25.6,29.7,0.0,88.2,5.3,Rainy
2023-10-28,Hyderabad,31.5,27.5,29.5,76.6,75.4,11.7,Cloudy
2023-10-28,Warangal,28.5,19.1,23.8,0.0,50.3,14.7,Partly Cloudy
2023-10-28,Nizamabad,33.9,15.9,24.9,64.8,49.3,3.5,Rainy
2023-10-28,Karimnagar,35.1,22.4,28.7,0.0,89.7,10.9,Rainy
2023-10-28,Khammam,37.4,17.3,27.3,109.9,72.6,2.7,Partly Cloudy
2023-10-28,Adilabad,37.0,20.1,28.5,0.0,45.0,2.2,Partly Cloudy
2023-10-28,Mahabubnagar,28.3,22.5,25.4,30.3,63.4,4.6,Cloudy
2023-10-28,Nalgonda,36.3,20.8,28.6,0.0,55.6,11.6,Partly Cloudy
2023-10-28,Medak,31.9,15.4,23.6,0.0,69.7,3.3,Partly Cloudy
2023-10-28,Siddipet,34.6,17.6,26.1,0.0,83.9,7.0,Cloudy
2023-10-29,Hyderabad,30.2,19.1,24.6,0.0,62.5,14.4,Cloudy
2023-10-29,Warangal,28.6,21.4,25.0,0.0,63.3,10.0,Sunny
2023-10-29,Nizamabad,37.3,21.6,29.4,0.0,78.3,7.6,Sunny
2023-10-29,Karimnagar,34.8,15.2,25.0,118.3,75.8,4.6,Cloudy
2023-10-29,Khammam,39.2,23.5,31.3,0.0,65.4,10.5,Cloudy
2023-10-29,Adilabad,31.9,15.0,23.5,0.0,44.4,9.1,Cloudy
2023-10-29,Mahabubnagar,36.3,25.9,31.1,5.9,64.2,6.8,Cloudy
2023-10-29,Nalgonda,29.3,16.0,22.6,0.0,44.0,13.0,Partly Cloudy
2023-10-29,Medak,29.0,21.5,25.2,31.1,42.4,10.6,Partly Cloudy
2023-10-29,Siddipet,28.2,15.8,22.0,104.4,66.5,6.4,Rainy
2023-10-30,Hyderabad,33.8,17.4,25.6,0.0,57.3,14.2,Rainy
2023-10-30,Warangal,31.1,18.0,24.6,0.0,73.5,13.1,Partly Cloudy
2023-10-30,Nizamabad,28.8,21.5,25.2,0.0,52.4,9.8,Sunny
2023-10-30,Karimnagar,28.1,25.1,26.6,0.0,70.1,14.5,Partly Cloudy
2023-10-30,Khammam,33.6,19.4,26.5,0.0,83.0,12.8,Sunny
2023-10-30,Adilabad,38.9,26.6,32.8,0.0,50.2,2.5,Partly Cloudy
2023-10-30,Mahabubnagar,31.8,19.6,25.7,0.0,46.0,14.5,Cloudy
2023-10-30,Nalgonda,36.2,21.0,28.6,0.0,50.4,11.2,Partly Cloudy
2023-10-30,Medak,40.4,27.6,34.0,41.0,44.6,5.8,Cloudy
2023-10-30,Siddipet,41.8,23.2,32.5,0.0,40.9,14.3,Partly Cloudy
2023-10-31,Hyderabad,37.6,25.0,31.3,0.0,83.0,4.0,Cloudy
2023-10-31,Warangal,41.7,16.9,29.3,0.0,83.6,9.5,Sunny
2023-10-31,Nizamabad,32.2,22.2,27.2,0.0,59.9,11.2,Cloudy
2023-10-31,Karimnagar,34.5,26.5,30.5,52.3,86.3,3.6,Partly Cloudy
2023-10-31,Khammam,31.9,26.2,29.0,0.0,45.4,13.9,Partly Cloudy
2023-10-31,Adilabad,38.1,25.3,31.7,42.2,85.4,12.4,Rainy
2023-10-31,Mahabubnagar,37.3,20.7,29.0,0.0,80.6,4.4,Partly Cloudy
2023-10-31,Nalgonda,40.4,19.3,29.9,35.0,52.7,8.5,Cloudy
2023-10-31,Medak,32.8,22.9,27.9,0.0,44.0,4.9,Cloudy
2023-10-31,Siddipet,40.2,18.3,29.3,102.0,84.1,5.4,Sunny
2023-11-01,Hyderabad,30.5,17.0,23.8,0.0,49.3,8.6,Partly Cloudy
2023-11-01,Warangal,37.1,20.8,29.0,0.0,46.5,9.4,Sunny
2023-11-01,Nizamabad,32.2,22.4,27.3,57.6,58.4,12.5,Partly Cloudy
2023-11-01,Karimnagar,39.9,20.1,30.0,0.0,84.3,6.9,Sunny
2023-11-01,Khammam,38.4,23.4,30.9,0.0,49.0,5.8,Partly Cloudy
2023-11-01,Adilabad,39.8,24.2,32.0,0.0,50.0,8.0,Partly Cloudy
2023-11-01,Mahabubnagar,30.4,17.8,24.1,0.0,79.4,2.3,Partly Cloudy
2023-11-01,Nalgonda,30.4,17.0,23.7,18.1,86.4,13.7,Rainy
2023-11-01,Medak,28.5,18.7,23.6,88.1,69.0,8.9,Cloudy
2023-11-01,Siddipet,36.2,17.1,26.6,0.0,77.6,10.5,Rainy
2023-11-02,Hyderabad,36.4,24.9,30.7,0.0,79.8,4.6,Rainy
2023-11-02,Warangal,33.4,18.9,26.1,24.8,43.1,14.7,Partly Cloudy
2023-11-02,Nizamabad,32.8,20.8,26.8,114.4,52.7,12.1,Rainy
2023-11-02,Karimnagar,36.2,21.5,28.9,0.0,87.0,8.5,Cloudy
2023-11-02,Khammam,40.0,17.4,28.7,30.8,58.2,3.0,Sunny
2023-11-02,Adilabad,37.8,26.7,32.2,7.8,75.3,10.7,Cloudy
2023-11-02,Mahabubnagar,34.1,20.0,27.0,0.0,88.8,3.4,Sunny
2023-11-02,Nalgonda,41.3,25.2,33.3,0.0,51.7,11.4,Sunny
2023-11-02,Medak,31.3,20.8,26.0,0.0,81.3,14.1,Partly Cloudy
2023-11-02,Siddipet,32.9,21.5,27.2,0.0,62.3,13.4,Rainy
2023-11-03,Hyderabad,37.4,17.1,27.3,63.4,52.7,3.8,Partly Cloudy
2023-11-03,Warangal,33.3,24.8,29.1,0.0,47.5,11.3,Sunny
2023-11-03,Nizamabad,34.6,26.5,30.5,0.0,53.7,11.7,Partly Cloudy
2023-11-03,Karimnagar,30.4,23.5,26.9,0.0,55.1,4.5,Rainy
2023-11-03,Khammam,38.3,19.5,28.9,0.0,87.8,4.6,Sunny
2023-11-03,Adilabad,29.7,18.0,23.8,0.0,62.0,5.9,Sunny
2023-11-03,Mahabubnagar,38.3,26.6,32.5,36.7,47.4,7.8,Cloudy
2023-11-03,Nalgonda,41.4,26.6,34.0,0.0,40.4,14.8,Sunny
2023-11-03,Medak,30.1,26.8,28.5,0.0,68.9,6.4,Partly Cloudy
2023-11-03,Siddipet,34.1,21.9,28.0,0.0,73.4,9.8,Sunny
2023-11-04,Hyderabad,34.0,20.3,27.1,0.0,55.0,8.8,Cloudy
2023-11-04,Warangal,32.5,18.5,25.5,0.0,76.8,8.6,Rainy
2023-11-04,Nizamabad,30.8,25.4,28.1,0.0,76.1,9.6,Cloudy
2023-11-04,Karimnagar,34.2,16.5,25.4,118.9,58.5,14.9,Cloudy
2023-11-04,Khammam,36.7,23.3,30.0,0.0,52.2,6.9,Rainy
2023-11-04,Adilabad,41.7,27.8,34.8,110.9,75.1,9.0,Rainy
2023-11-04,Mahabubnagar,30.9,21.2,26.1,0.0,46.6,2.5,Partly Cloudy
2023-11-04,Nalgonda,31.8,26.1,28.9,0.0,77.1,11.8,Partly Cloudy
2023-11-04,Medak,33.1,18.4,25.7,0.0,59.3,6.6,Partly Cloudy
2023-11-04,Siddipet,36.6,17.9,27.3,0.0,75.1,5.0,Rainy
2023-11-05,Hyderabad,32.3,19.2,25.8,0.0,43.4,6.9,Cloudy
2023-11-05,Warangal,31.4,17.3,24.4,0.0,84.0,10.8,Rainy
2023-11-05,Nizamabad,36.5,26.5,31.5,0.0,61.5,10.6,Rainy
2023-11-05,Karimnagar,37.4,22.5,30.0,0.0,46.7,11.1,Rainy
2023-11-05,Khammam,40.3,18.2,29.3,110.4,56.5,11.2,Sunny
2023-11-05,Adilabad,29.6,21.0,25.3,0.0,86.2,12.2,Partly Cloudy
2023-11-05,Mahabubnagar,32.6,22.0,27.3,0.0,76.0,7.3,Partly Cloudy
2023-11-05,Nalgonda,35.4,16.0,25.7,0.0,50.6,2.3,Rainy
2023-11-05,Medak,31.6,27.6,29.6,0.0,47.9,12.0,Cloudy
2023-11-05,Siddipet,30.4,19.0,24.7,0.0,60.3,12.4,Partly Cloudy
2023-11-06,Hyderabad,34.5,23.3,28.9,0.0,54.6,11.6,Sunny
2023-11-06,Warangal,32.1,22.8,27.5,0.0,47.5,3.6,Rainy
2023-11-06,Nizamabad,30.8,18.2,24.5,0.0,76.0,11.1,Rainy
2023-11-06,Karimnagar,41.5,19.3,30.4,0.0,61.0,9.3,Cloudy
2023-11-06,Khammam,31.8,22.7,27.2,0.0,72.6,5.2,Partly Cloudy
2023-11-06,Adilabad,30.3,20.1,25.2,111.8,66.8,3.7,Cloudy
2023-11-06,Mahabubnagar,30.7,27.1,28.9,10.1,51.1,6.5,Rainy
2023-11-06,Nalgonda,37.5,25.4,31.4,76.1,61.1,4.9,Cloudy
2023-11-06,Medak,33.7,17.3,25.5,91.4,51.1,3.4,Sunny
2023-11-06,Siddipet,31.6,15.8,23.7,0.0,76.6,5.5,Sunny
2023-11-07,Hyderabad,28.9,21.4,25.1,0.0,58.9,11.6,Partly Cloudy
2023-11-07,Warangal,32.2,15.9,24.0,0.0,49.9,3.0,Sunny
2023-11-07,Nizamabad,29.7,20.2,24.9,89.0,72.1,11.4,Partly Cloudy
2023-11-07,Karimnagar,34.9,18.0,26.4,0.0,47.2,2.5,Cloudy
2023-11-07,Khammam,34.0,17.7,25.8,0.0,88.6,2.6,Rainy
2023-11-07,Adilabad,35.7,18.7,27.2,0.0,52.4,4.7,Rainy
2023-11-07,Mahabubnagar,32.5,23.5,28.0,84.9,56.5,8.8,Rainy
2023-11-07,Nalgonda,32.8,22.6,27.7,0.0,80.1,14.8,Sunny
2023-11-07,Medak,37.8,22.0,29.9,0.0,50.2,2.3,Rainy
2023-11-07,Siddipet,39.1,20.7,29.9,28.1,40.7,11.0,Cloudy
2023-11-08,Hyderabad,37.8,17.7,27.8,0.0,50.3,3.1,Sunny
2023-11-08,Warangal,31.2,17.5,24.4,83.0,85.5,9.0,Sunny
2023-11-08,Nizamabad,30.1,26.3,28.2,0.0,69.7,2.4,Partly Cloudy
2023-11-08,Karimnagar,40.1,20.9,30.5,43.5,78.9,12.2,Sunny
2023-11-08,Khammam,37.6,23.5,30.5,0.0,56.4,7.8,Rainy
2023-11-08,Adilabad,31.3,21.8,26.6,0.0,89.9,9.9,Partly Cloudy
2023-11-08,Mahabubnagar,37.8,25.7,31.7,0.0,65.7,7.0,Sunny
2023-11-08,Nalgonda,39.3,25.1,32.2,0.0,79.4,5.2,Rainy
2023-11-08,Medak,33.7,21.1,27.4,0.0,63.5,2.9,Cloudy
2023-11-08,Siddipet,40.1,21.7,30.9,0.0,59.6,8.1,Sunny
2023-11-09,Hyderabad,31.1,26.1,28.6,0.0,77.0,7.1,Cloudy
2023-11-09,Warangal,34.7,26.1,30.4,0.0,60.2,12.6,Sunny
2023-11-09,Nizamabad,40.4,26.9,33.6,0.0,57.7,11.8,Cloudy
2023-11-09,Karimnagar,30.1,16.6,23.4,10.0,81.3,14.3,Partly Cloudy
2023-11-09,Khammam,36.8,19.0,27.9,0.0,78.5,14.0,Rainy
2023-11-09,Adilabad,34.2,20.9,27.6,0.0,83.4,12.7,Partly Cloudy
2023-11-09,Mahabubnagar,38.2,27.1,32.7,0.0,66.6,9.1,Rainy
2023-11-09,Nalgonda,33.9,21.3,27.6,16.3,56.6,9.0,Cloudy
2023-11-09,Medak,39.4,15.2,27.3,0.0,52.0,5.8,Rainy
2023-11-09,Siddipet,33.2,16.4,24.8,0.0,85.6,5.2,Cloudy
2023-11-10,Hyderabad,37.2,18.8,28.0,30.2,60.5,12.2,Sunny
2023-11-10,Warangal,30.3,22.4,26.3,0.0,40.4,9.1,Sunny
2023-11-10,Nizamabad,41.9,26.6,34.2,0.0,45.4,3.8,Cloudy
2023-11-10,Karimnagar,40.3,26.7,33.5,0.0,58.4,13.2,Rainy
2023-11-10,Khammam,28.0,18.6,23.3,0.0,87.5,7.3,Partly Cloudy
2023-11-10,Adilabad,37.3,17.2,27.3,0.0,49.3,8.1,Cloudy
2023-11-10,Mahabubnagar,35.7,22.9,29.3,0.0,42.5,13.8,Cloudy
2023-11-10,Nalgonda,28.6,25.8,27.2,109.0,69.1,3.1,Rainy
2023-11-10,Medak,37.3,22.4,29.8,0.0,58.2,2.5,Rainy
2023-11-10,Siddipet,29.0,18.1,23.6,0.0,74.8,3.3,Partly Cloudy
2023-11-11,Hyderabad,38.9,22.5,30.7,0.0,82.5,8.3,Partly Cloudy
2023-11-11,Warangal,39.0,26.2,32.6,0.0,51.8,4.6,Sunny
2023-11-11,Nizamabad,40.9,23.0,32.0,0.0,63.3,9.3,Cloudy
2023-11-11,Karimnagar,40.7,24.7,32.7,0.0,46.3,12.7,Cloudy
2023-11-11,Khammam,34.3,23.4,28.9,0.0,51.8,7.6,Rainy
2023-11-11,Adilabad,39.6,23.3,31.5,0.0,69.0,10.6,Sunny
2023-11-11,Mahabubnagar,30.9,20.6,25.8,0.0,51.4,6.2,Partly Cloudy
2023-11-11,Nalgonda,41.7,27.6,34.7,91.9,56.2,6.3,Rainy
2023-11-11,Medak,39.9,27.7,33.8,0.0,66.2,7.7,Partly Cloudy
2023-11-11,Siddipet,40.6,20.5,30.5,0.0,81.4,10.2,Cloudy
2023-11-12,Hyderabad,32.4,27.7,30.1,0.0,49.8,9.3,Rainy
2023-11-12,Warangal,34.7,27.8,31.3,72.0,57.3,14.9,Partly Cloudy
2023-11-12,Nizamabad,42.0,24.4,33.2,0.0,73.5,11.2,Partly Cloudy
